h3_05,population_score,displacement_score,climate_score,conflict_score,food_nutrition_security_score,access_services_score,economic_activity_score
85525cb3fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85525cb7fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85525cbbfffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85525cc3fffffff,0.03644789407824307,5.42558957000437e-05,0.726072216,0.3829367488252599,0.127318075,0.7602169275814353,0.8796845357949188
85525cc7fffffff,0.028759014561357408,4.0245519291137216e-05,0.6989481252268571,0.25047150222526665,0.08327628414746602,0.7408021363956413,0.8714030189069545
85525ccbfffffff,0.03644789407824307,5.42558957000437e-05,0.726072216,0.3829367488252599,0.127318075,0.7602169275814353,0.8796845357949188
85525ccffffffff,0.03644789407824307,5.42558957000437e-05,0.726072216,0.3829367488252599,0.127318075,0.7602169275814353,0.8796845357949188
85525cd3fffffff,0.03644789407824307,5.42558957000437e-05,0.726072216,0.3829367488252599,0.127318075,0.7602169275814353,0.8796845357949188
85525cd7fffffff,0.03644789407824307,5.42558957000437e-05,0.726072216,0.3829367488252599,0.127318075,0.7602169275814353,0.8796845357949188
85525cdbfffffff,0.03644789407824307,5.42558957000437e-05,0.726072216,0.3829367488252599,0.127318075,0.7602169275814353,0.8796845357949188
85525d03fffffff,0.04042418487961704,0.0005267467433797246,0.6560460191100246,0.005075761706520064,0.08901608306409786,0.7862646487423063,0.032462603634130824
85525d07fffffff,0.04090525707025216,0.0005361647590720154,0.6561999663326843,0.005168947444458102,0.09065032633009405,0.7877732584298313,0.0173480093847895
85525d0bfffffff,0.041242474148746475,0.0005404431640830557,0.6538109431653114,0.004820657414926733,0.091246559,0.7777109000972302,0.021328710987849556
85525d0ffffffff,0.041080770081447004,0.0005396008011584473,0.656256132,0.005202945064325354,0.091246559,0.7883236553019215,0.011833643762889916
85525d13fffffff,0.015288413983842087,3.466033858941268e-05,0.6480023570689784,0.0002068555316029024,0.003627725304712213,0.7074405798916202,0.8221922650649197
85525d17fffffff,0.0164853915098384,5.809373038092261e-05,0.6483854001325774,0.00043871519056168633,0.007693960060094131,0.7111942200450526,0.7845849579222441
85525d1bfffffff,0.03826401041887519,0.0004844567142211208,0.6553547447749761,0.004657326687581684,0.08167778616278748,0.779490488477676,0.10033216898730053
85525d23fffffff,0.0410829493661004,0.0005398543164131889,0.6562743009030741,0.005198519978051325,0.091246559,0.7881509126578085,0.012152156108138589
85525d27fffffff,0.042034712496762876,0.0006505725156846941,0.6642092404914801,0.0032659436351364685,0.091246559,0.7127086892180698,0.15125665831106333
85525d2bfffffff,0.041080770081447004,0.0005396008011584473,0.656256132,0.005202945064325354,0.091246559,0.7883236553019215,0.011833643762889916
85525d2ffffffff,0.041080770081447004,0.0005396008011584473,0.656256132,0.005202945064325354,0.091246559,0.7883236553019215,0.011833643762889916
85525d33fffffff,0.041093491701858144,0.0005418359407972527,0.6564247738577276,0.00515975145899552,0.09122004172327663,0.786672047881597,0.01507908253435895
85525d37fffffff,0.04243943740861437,0.0006976539921538706,0.6675834705094353,0.002444140641477684,0.09124655899999999,0.68062786338247,0.21040904148127113
85525d3bfffffff,0.041080770081447004,0.0005396008011584473,0.656256132,0.005202945064325354,0.091246559,0.7883236553019215,0.011833643762889916
85525d43fffffff,0.040473822076882035,0.0006161496711397141,0.637966654345342,0.1347471316822835,0.07519271720484805,0.6517924217304963,0.31821927846382025
85525d47fffffff,0.04328156673328928,0.0005510653829409247,0.622977047,0.0,0.091246559,0.6438837750232758,0.14106176094443212
85525d4bfffffff,0.03530226062982993,0.0007360278783298158,0.665575887,0.3829367488252599,0.04562328,0.6663592920889116,0.644524231290642
85525d4ffffffff,0.03901275724283009,0.0006500175531494095,0.6457667896313443,0.20486543647224595,0.06683878671305486,0.6559078406887311,0.4104066568085186
